"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN","GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN","GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN","92/8334","198/21355",0.0193068805330315,0.0238280826410074,0.00391786973385477,"55013/80199/116984/65056/57556/126353/9252/9738/57716/10135/26959/56913/1326/80824/4940/4739/135112/9750/55603/51421/6364/64135/2591/29126/84930/23597/57169/3659/51309/4289/23025/10882/55860/85363/94240/83990/27348/55014/23070/255488/58472/85465/87178/1847/7453/5366/57592/8444/7159/64651/56929/9586/55281/2040/85463/9456/160897/81894/3898/150275/10602/2919/116039/220213/221079/25841/162394/10501/6890/6774/6773/5916/57674/389289/223082/9966/2131/5142/131583/3665/10308/79955/388228/2526/57162/8859/9189/7124/7726/149466/4067/55802",92
"GSE22025_UNTREATED_VS_PROGESTERONE_TREATED_CD4_TCELL_UP","GSE22025_UNTREATED_VS_PROGESTERONE_TREATED_CD4_TCELL_UP","GSE22025_UNTREATED_VS_PROGESTERONE_TREATED_CD4_TCELL_UP","92/8334","198/21355",0.0193068805330315,0.0238280826410074,0.00391786973385477,"5164/58473/8504/7984/4734/8555/22861/255057/3091/1471/11040/25865/587/3315/1174/5889/230/5602/7466/4013/595/51561/2735/9749/11120/7348/64135/10745/3399/84263/7043/3641/2185/10987/976/5335/3659/27245/85359/11135/3169/684/3911/4294/2330/79921/2048/79022/5630/3178/26056/4193/10753/347733/58487/23344/11001/432/1893/1130/1060/4651/5066/6837/140710/4685/528/433/6755/23358/2634/11157/9232/55503/5277/5271/7083/23255/25849/3669/9659/4729/9582/6331/6612/80055/5557/9060/51465/9666/116228/2550",92
"GSE22886_NAIVE_BCELL_VS_DC_UP","GSE22886_NAIVE_BCELL_VS_DC_UP","GSE22886_NAIVE_BCELL_VS_DC_UP","92/8334","198/21355",0.0193068805330315,0.0238280826410074,0.00391786973385477,"933/30845/26999/10420/54847/4171/1183/55205/9727/8317/23598/11144/394/4281/11040/55565/10391/25865/29997/4232/9124/54733/605/9750/60468/4968/2591/80067/2043/6146/51611/1843/80008/7852/6144/54629/54897/2330/5287/9215/694/22800/10505/81618/56924/80144/55206/10499/55784/55135/6205/23521/6233/6161/51312/23052/283212/9231/26272/54463/1831/8323/9710/54893/4088/3667/5272/6201/3669/115123/374819/6232/23641/25825/64061/6228/51616/81848/9679/6168/5557/91300/9737/780/80862/2550/9834/4050/55853/23089/23354/100133941",92
"GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH2_UP","GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH2_UP","GSE3982_CENT_MEMORY_CD4_TCELL_VS_TH2_UP","92/8334","198/21355",0.0193068805330315,0.0238280826410074,0.00391786973385477,"7454/637/3298/960/10911/57602/54549/9620/9462/11043/440515/7597/22861/2099/6430/11083/8848/83752/79726/5934/57020/8925/2936/26959/1955/3959/2145/5007/54516/11120/64895/1889/54996/80127/4072/1843/80129/2053/55268/11328/23499/26152/9201/694/51520/9698/301/90634/51380/55716/9245/10957/1956/91782/2132/678/831/55625/23522/23382/3689/79762/55765/50650/9881/2675/1677/220988/79145/25948/221037/10892/8722/55167/9610/6232/23236/9802/11187/5142/3665/6256/6284/4155/51135/801/57154/4583/9737/8629/3106/5297",92
"GSE29615_DAY3_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN","GSE29615_DAY3_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN","GSE29615_DAY3_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN","89/8334","191/21355",0.019432164381049,0.0239711664532161,0.00394139591284713,"8842/51018/23198/4335/55604/57590/55614/10321/3839/50804/55064/7019/26973/4928/25842/51053/3313/6364/2591/51646/11193/4093/2107/64786/130916/139231/5266/2069/154796/10439/94030/51164/51761/8553/29979/50640/10253/152006/51163/153020/11107/246175/23710/121536/22822/9107/122060/64403/114799/11221/7316/9868/26086/55823/93099/899/151354/2919/820/153222/25961/81565/84419/1499/57691/84879/10746/53342/8794/5091/116068/83903/7056/575/25825/3985/84319/317781/7003/79659/10991/23036/148266/1734/163154/728558/7124/23089/284080",89
"GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN","GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN","GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN","89/8334","191/21355",0.019432164381049,0.0239711664532161,0.00394139591284713,"381/81691/55635/259266/9319/3161/10615/634/6790/22974/24137/11078/11015/1033/9837/5332/182/79895/22949/2305/83461/2444/10767/10112/7474/7348/607/991/1063/9787/79733/10912/7153/64208/272/4212/55143/6926/80759/8027/8412/55165/1062/9123/10733/83540/51514/4651/113115/51390/113130/58499/4288/2620/5058/204219/9630/9133/995/9076/84818/7086/9833/221150/220042/283310/84419/7083/9122/84168/983/10736/79801/1717/155465/11065/89766/200150/359845/3269/219623/81031/196385/85236/1041/1733/79086/1719/8339",89
"GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN","GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN","GSE6269_HEALTHY_VS_STAPH_AUREUS_INF_PBMC_DN","83/8334","177/21355",0.0195935539169103,0.0241644407133036,0.00397317452404881,"55727/9921/960/5606/2155/8531/51660/4335/79901/9620/5250/6624/43/8455/54997/54918/23541/51386/8664/2954/8780/23205/665/7087/54555/1174/1362/55240/2034/5997/533/6385/1948/79143/5338/57572/6535/1852/261734/10401/4147/10313/9645/25822/219/6653/5607/54849/1453/10609/2768/55625/26100/124044/65018/4000/51304/26508/220972/10501/3489/3761/11031/9185/81490/253982/8665/6888/56998/26873/3768/11187/11261/10991/11152/51108/5094/4914/79065/3887/23053/9842/6648",83
"GSE22886_CD4_TCELL_VS_BCELL_NAIVE_DN","GSE22886_CD4_TCELL_VS_BCELL_NAIVE_DN","GSE22886_CD4_TCELL_VS_BCELL_NAIVE_DN","91/8334","196/21355",0.0203392486558666,0.0250660098791838,0.00412141265974756,"933/30845/10953/535/9099/7204/79567/5218/8531/84679/4287/7813/9886/4171/1183/55205/10529/55668/5742/55565/9738/10391/50804/7980/10282/27075/9124/7358/51296/54733/79794/8914/10090/222658/55084/10846/3157/4090/2591/80067/8942/10745/4289/4430/4131/2330/9215/22800/8728/29923/10505/55332/64759/80144/55206/55784/1580/10184/283212/140710/26272/6695/3087/5796/4643/9310/6850/164/54893/25849/9657/115123/6232/79818/80010/3119/10584/5892/51741/2760/29966/91120/780/80862/2550/5268/9834/55853/23089/23354/3690",91
"GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_DN","GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_DN","GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_DN","91/8334","196/21355",0.0203392486558666,0.0250660098791838,0.00412141265974756,"4293/57476/22904/23294/4199/10272/5362/2239/9706/8648/10321/255057/9701/655/11237/9371/182/64743/10389/2491/1186/5446/5054/81621/2735/2597/2651/3977/7474/3694/8564/2117/4093/2537/1123/54629/10439/6272/8676/1368/3915/6498/9314/3685/80349/50488/23179/3680/25909/4929/5192/124044/8703/4000/4061/6755/4774/57326/6314/23132/27236/2020/8495/9640/5865/23251/6698/4071/1140/91752/4862/2861/2266/9610/627/55794/3665/5104/347/7633/54737/343990/9853/79065/8859/5500/4050/146542/11037/4157/9641",91
"GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN","GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN","GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN","91/8334","196/21355",0.0203392486558666,0.0250660098791838,0.00412141265974756,"3423/9921/2581/29927/6433/2817/1316/5526/3161/2023/5205/990/23468/1384/6729/6445/51090/3191/7087/51599/7019/9400/10493/1182/25842/9685/56951/3081/1933/26038/127544/84263/8013/1843/10174/6253/2537/7978/7538/9732/10912/9040/5509/2780/9958/10154/10669/597/2622/409/6455/1292/6279/51097/140710/1793/51232/219333/23171/140890/23362/7062/4000/4061/5783/10424/56339/3667/7360/596/2783/283450/10221/1106/6573/3981/8061/8636/4524/23765/10587/4059/10383/837/6840/55958/3105/1192/23089/6880/30837",91
"GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP","GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP","GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP","88/8334","189/21355",0.0204802267709805,0.0252276250015825,0.00414798580061326,"10181/6296/5244/29116/6224/22807/51660/55771/27071/54820/54962/2767/23555/858/27075/605/3875/54682/10475/55603/83594/27031/7372/5361/66008/8564/4601/3181/221443/79939/163131/904/9590/23180/54663/9743/83852/93643/27314/145781/79800/55080/55266/123920/23421/91181/51454/4594/3992/90488/63894/114908/5937/57728/200539/323/9726/148137/57691/9788/93134/8794/92806/100506127/2131/493753/114781/374899/200942/22821/64853/120227/129293/7874/374393/165679/57181/5265/104/9666/387103/81856/7693/27350/342184/8339/3012/286101",88
"GSE26488_HDAC7_KO_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP","GSE26488_HDAC7_KO_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP","GSE26488_HDAC7_KO_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_UP","88/8334","189/21355",0.0204802267709805,0.0252276250015825,0.00414798580061326,"55148/23034/11338/6558/6596/56922/7161/5236/6595/91746/25977/10795/4670/3091/11083/5422/10664/26959/23658/57532/1998/9847/29940/84830/8564/8674/9324/3070/1846/57486/206358/80262/30817/84962/2258/85415/9406/85444/84722/1824/79621/7057/9585/84888/2120/84920/347902/51380/91151/54877/114783/5558/9586/57325/284309/10461/673/80232/323/166929/308/2852/26130/360/143279/57494/11031/56884/153241/23251/4071/23414/10477/91752/84230/10243/23141/283554/54954/338376/7565/401546/7637/219844/6048/148709/8139/3012",88
"GSE6259_DEC205_POS_DC_VS_CD8_TCELL_DN","GSE6259_DEC205_POS_DC_VS_CD8_TCELL_DN","GSE6259_DEC205_POS_DC_VS_CD8_TCELL_DN","73/8334","154/21355",0.0206507384982632,0.0254254470634078,0.00418051217213845,"3720/64132/2273/5583/7414/140876/9820/1829/23224/3757/23294/22859/5523/55604/54620/84861/23002/11040/4210/55313/2022/20/10493/54868/6484/6404/2651/894/10783/1788/64411/5335/23326/79026/7517/84662/27245/23175/8870/22893/5371/6457/54491/80005/1030/726/85463/2132/2059/2674/4343/118491/8867/1636/7791/4356/57216/163589/6282/54502/23132/783/6809/5871/132158/64393/254102/221002/64423/65986/283459/1523/146850",73
"GSE7509_FCGRIIB_VS_TNFA_IL1B_IL6_PGE_STIM_DC_DN","GSE7509_FCGRIIB_VS_TNFA_IL1B_IL6_PGE_STIM_DC_DN","GSE7509_FCGRIIB_VS_TNFA_IL1B_IL6_PGE_STIM_DC_DN","73/8334","154/21355",0.0206507384982632,0.0254254470634078,0.00418051217213845,"55692/26993/10771/5926/10908/7204/23224/9696/9138/57455/10411/170961/25861/55738/79153/64779/27106/8506/51747/23360/11149/10902/11064/5826/11190/58513/5338/57572/84787/2800/55716/64403/50488/54540/51631/51312/8525/667/7402/200014/7074/55229/55607/92822/54361/7039/26012/25961/144100/91433/29123/124401/201255/3790/26115/6919/9662/8225/9495/387914/155435/340371/339366/378884/389206/8831/54535/2550/317762/414918/81669/257415/378938",73
"HOEK_B_CELL_2011_2012_TIV_ADULT_3DY_UP","HOEK_B_CELL_2011_2012_TIV_ADULT_3DY_UP","HOEK_B_CELL_2011_2012_TIV_ADULT_3DY_UP","22/8334","39/21355",0.0206993406647016,0.0254791692099352,0.00418934529459686,"64778/79019/638/857/6382/991/23397/79586/3958/890/4288/1111/4900/6280/360/6241/10221/7298/83903/5831/6693/200030",22
"GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP","GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP","GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP","63/8334","131/21355",0.0212937270123545,0.0262045193470971,0.00430860908059463,"26/55591/54908/27067/6307/55283/2260/5933/56605/56241/1439/1983/25939/26512/5257/113263/8036/55379/23360/55914/3081/55186/1386/7072/50489/1810/7852/5552/7538/9113/2643/26057/9924/152006/6938/11001/94097/116931/83939/9180/80005/7357/63894/221895/60685/9200/124359/6890/6774/4862/5036/83660/10892/9543/55254/56888/8334/6734/6331/374659/23131/55315/10921",63
"HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_1DY_DN","HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_1DY_DN","HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_1DY_DN","33/8334","63/21355",0.0213706523496881,0.0262928755396355,0.00432313681485508,"55049/9454/51768/55020/54997/10321/80183/2321/64428/5818/10057/3336/1509/79144/4037/8728/5331/132/137964/79622/94120/152189/79095/29952/28976/26873/285848/8204/388341/128178/10388/219927/100505876",33
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_UP","GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_UP","GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_UP","90/8334","194/21355",0.0214264613228585,0.0263425781979426,0.00433130904354873,"54879/57476/6894/4084/6515/9627/81550/55105/4616/63935/25939/10397/230/6309/5002/7803/8875/57561/5144/8869/2043/4209/1647/79627/4601/1843/5533/2053/92675/146330/25796/375775/9779/23108/9826/26586/4008/63027/51439/27163/10140/55061/8994/4026/10788/51390/1730/85450/678/5578/23522/1831/114928/8407/5116/10370/5277/1200/63901/54541/359948/10243/8462/3669/8801/2015/92815/2131/130502/8303/155435/23764/8660/23270/3006/2272/84458/80778/50861/6277/51170/7169/2550/79441/375190/200765/201229/100505989/23354/100129361",90
"GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP","GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP","GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP","90/8334","194/21355",0.0214264613228585,0.0263425781979426,0.00433130904354873,"5244/933/54908/55706/60488/10838/54847/5933/55624/51433/6175/16/23468/79956/7494/3560/3002/1457/79863/29904/10391/7965/27075/8914/6489/60468/8936/55186/4691/8892/84795/91687/51569/7112/56937/9953/10054/54617/51429/7700/23180/84824/5287/54663/66035/1840/6176/80312/10099/142/26018/93587/26260/84513/54107/8479/84159/2308/22982/25780/5796/55326/861/643/80063/9925/202018/10972/51237/9788/9533/51523/7525/2149/84890/219790/283989/6472/56941/317781/4771/4673/8644/104/3064/1803/161145/92565/348262/440288",90
"GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_DN","GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_DN","GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_DN","90/8334","194/21355",0.0214264613228585,0.0263425781979426,0.00433130904354873,"8228/5238/4190/22902/25960/54896/55885/493/5526/56922/3991/8655/51650/57556/10139/6217/27113/6119/64081/6143/81566/55846/51147/1933/55157/56912/7043/51004/3208/6144/1031/6631/23019/6633/8894/1678/3976/7011/7014/10542/51131/658/1291/8543/4259/8490/10456/4026/6130/6001/9344/10284/26521/5018/137492/2909/130814/56983/57406/79714/63901/9122/388969/1043/3094/80176/55222/283450/6138/79898/80205/51027/767/6415/27335/92815/286451/4303/2057/80317/728661/6281/6136/6526/4736/4676/6235/9374/11276/8396",90
"GSE38696_LIGHT_ZONE_VS_DARK_ZONE_BCELL_DN","GSE38696_LIGHT_ZONE_VS_DARK_ZONE_BCELL_DN","GSE38696_LIGHT_ZONE_VS_DARK_ZONE_BCELL_DN","66/8334","138/21355",0.0215410888689293,0.0264771581303618,0.00435343699450279,"1591/65125/8943/23210/55796/54439/151887/51586/51386/23543/1033/6367/79152/23312/10397/84444/8178/3292/84680/23150/54946/11278/826/611/79651/5819/170463/283120/51478/85451/8553/5270/8482/79807/6652/199964/23310/667/84033/150696/115817/4486/114788/138311/374654/123099/10963/2813/4615/10221/1263/84285/8877/404217/4261/1468/11156/151011/144233/83715/729533/200734/84501/1903/84752/100133941",66
"GSE27291_6H_VS_7D_STIM_GAMMADELTA_TCELL_DN","GSE27291_6H_VS_7D_STIM_GAMMADELTA_TCELL_DN","GSE27291_6H_VS_7D_STIM_GAMMADELTA_TCELL_DN","87/8334","187/21355",0.0215846054625592,0.0265242887160325,0.00436118631692709,"2534/51177/11119/51306/55749/23041/6047/1316/7030/23291/1153/8897/1760/10105/64081/1845/23531/6539/29940/604/55683/9927/55686/26503/8795/23240/1408/7852/1757/10396/5639/53834/57509/23670/6941/57082/27229/254013/10499/9905/56270/23179/91653/55281/57720/79949/51144/23657/10618/8365/103/1857/59343/3248/285761/57526/170689/717/2495/55209/92181/753/161823/146395/51237/3310/10221/79772/80205/79874/84698/286451/28970/23705/144608/18/9284/5142/10336/84464/283219/400745/104/6687/26052/414236/285512",87
"HOWARD_MONOCYTE_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN","HOWARD_MONOCYTE_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN","HOWARD_MONOCYTE_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN","21/8334","37/21355",0.0216603172869458,0.0266109504186531,0.00437543543914548,"1298/54847/23475/51760/26121/7466/3554/4602/6615/90627/1837/3339/83879/3680/404550/1152/377007/8722/162655/9901/7703",21
"GSE17721_CPG_VS_GARDIQUIMOD_8H_BMDC_UP","GSE17721_CPG_VS_GARDIQUIMOD_8H_BMDC_UP","GSE17721_CPG_VS_GARDIQUIMOD_8H_BMDC_UP","92/8334","199/21355",0.0223667542713609,0.0274328428374884,0.00451057293555058,"51056/7444/84062/5601/55746/1906/55183/231/3476/8646/55105/4616/23759/5427/6789/7165/6839/51285/55192/79848/9141/10226/1326/10539/117246/81622/3587/975/1452/5997/6230/22868/6239/8242/51119/4814/64087/22800/3601/55082/56267/29766/6821/643866/81614/405753/84958/51143/8893/5814/27316/414328/23052/51232/9223/6921/118980/23648/1844/3898/8878/1345/254065/10910/221035/27069/5654/6764/5245/26263/4025/4723/1138/5036/5272/64802/23529/7351/148252/284207/126003/84967/3838/29110/377677/55330/4286/2963/3146/79754/643836/29966",92
"GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN","GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN","GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN","92/8334","199/21355",0.0223667542713609,0.0274328428374884,0.00451057293555058,"55703/114879/11215/22807/7175/27146/57475/9696/29953/22996/23139/6820/8570/27131/29058/7430/8829/23492/8897/80339/9663/55125/8406/1186/57214/6217/26959/4967/8887/2625/23321/54414/10988/135112/8875/64094/4437/10286/9783/55355/54436/51309/58986/54552/283120/1852/55915/63827/167691/2583/25934/11224/219/10063/51380/2064/91039/10788/6567/6768/60485/83734/147463/51582/7074/3141/103/50650/134429/10466/5654/147798/124935/956/7360/5734/1717/162333/80169/168544/7262/5627/5727/200035/4771/91404/401546/487/28514/1122/286827/10443",92
"GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_UP","GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_UP","GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_UP","92/8334","199/21355",0.0223667542713609,0.0274328428374884,0.00451057293555058,"823/23386/999/65125/55062/28951/5523/8672/9462/3566/56681/412/8766/8767/26093/2109/10945/4521/7461/219699/1374/10635/11120/7474/23276/9486/55041/2582/23240/3227/6238/7905/10882/5791/6117/79022/8933/301/23017/3557/27314/27163/54939/5596/5366/3321/7159/26011/3606/10160/654/925/9133/6781/6282/23001/5783/6286/10085/2020/4783/55503/10653/22809/91752/3790/2861/5621/167227/6124/7351/115207/3119/1366/84851/317781/51741/27445/23048/10388/23365/6693/5167/9060/57795/84243/7923/10687/56137/56242/3217/9641",92
"GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_DN","GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_DN","GSE360_L_DONOVANI_VS_M_TUBERCULOSIS_DC_DN","92/8334","199/21355",0.0223667542713609,0.0274328428374884,0.00451057293555058,"9940/9918/211/6307/8908/51083/6624/8655/1384/3326/283638/7078/10043/25939/9100/2936/8662/6119/644/5425/9830/23189/23064/11196/81566/5467/6428/3157/56951/8869/8743/11130/3227/9643/23096/1948/4149/6397/2643/2012/8728/8638/2752/10154/6498/10006/7280/1545/675/597/23126/6279/23052/79053/4061/80228/6280/9188/5654/5271/7184/915/3575/4920/22809/10678/2353/929/5272/6773/9306/5223/6241/4615/2745/488/6888/79191/2885/9282/302/84851/3665/3434/12/1305/11177/4860/5089/3303/9641/8343",92
"GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_UP","GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_UP","GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TCONV_UP","92/8334","199/21355",0.0223667542713609,0.0274328428374884,0.00451057293555058,"4145/53616/58508/841/27440/27071/3340/6596/56949/6595/57613/3732/9552/51378/9663/2000/10273/4210/57020/90427/1209/1628/10156/80709/9644/7323/23360/595/3587/55819/51122/10120/92840/23240/5328/4035/54210/54776/4430/6303/55201/9473/4772/5989/22800/26578/1840/2583/64780/8291/5330/9990/3687/207/93183/10299/25816/80728/9219/374618/90268/5018/6483/137964/4720/3689/3570/115209/5824/284996/6565/25898/119504/51647/4218/1826/51112/5499/23529/4261/9798/7325/84975/3269/7741/399909/4217/140885/1616/7124/5175/8968",92
"GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_UP","GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_UP","GSE40685_TREG_VS_FOXP3_KO_TREG_PRECURSOR_UP","92/8334","199/21355",0.0223667542713609,0.0274328428374884,0.00451057293555058,"3207/4784/8491/84062/5923/64761/9950/3430/602/23505/9733/8648/57590/29887/16/2099/5720/51100/5721/6855/5230/3839/4210/10135/9693/24145/11120/54464/6772/127544/8503/5533/8743/976/57169/55905/3659/4149/2537/57168/54832/6397/9473/261734/2643/114034/94240/55303/8638/10906/5292/2766/51439/58472/83666/23710/145864/473/54788/118932/84532/29761/4343/103/4061/2634/840/56935/146227/65084/567/2923/9881/6890/6774/10791/6773/23765/2066/137209/430/8519/837/23607/11177/2710/3134/201475/3105/5520/6892/27246",92
"GSE7548_DAY7_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_DN","GSE7548_DAY7_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_DN","GSE7548_DAY7_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_DN","92/8334","199/21355",0.0223667542713609,0.0274328428374884,0.00451057293555058,"10903/11119/578/5982/57418/4199/28951/5939/5050/5663/8668/5720/57556/4713/27351/2954/4522/7443/9252/328/5721/7249/1512/55621/55702/3978/6119/57037/3959/3292/6539/9750/8724/5096/10327/5524/27130/23240/976/5690/3425/51690/23108/2319/9826/4212/1643/26136/580/7453/2774/3487/6279/55651/6834/2209/678/25966/81544/3689/55823/9592/824/6703/2899/717/4665/6809/9881/10791/3635/1677/55669/6599/26047/3177/27335/23212/3119/7262/430/10587/9679/57591/5265/5557/3134/5699/146542/6892/7124/5691",92
"SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_50_TO_60DY_DN","SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_50_TO_60DY_DN","SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_50_TO_60DY_DN","68/8334","143/21355",0.0229519927403916,0.0281439069279599,0.00462748777594546,"3927/7414/23644/3757/8692/55737/5663/3797/2017/22929/8655/11198/1312/10044/23313/6430/10548/24148/1457/28952/11151/587/9570/3312/51147/5777/4172/6118/23307/8892/1191/8743/7389/9070/529/7094/5292/432/526/63894/528/318/2203/5245/4218/10636/10960/55657/10524/5936/9416/80227/2629/2193/2242/10134/138428/7100/10445/4077/5154/415116/1616/3304/23636/3073/1050/11344",68
"GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","71/8334","150/21355",0.0230504395880233,0.0282578661743684,0.0046462252249095,"928/933/55718/6558/2139/87/6932/23492/4792/10084/6650/23678/55353/2997/83743/55163/10743/4013/10019/23195/60468/4090/27086/55120/4602/1959/9904/6431/57045/9467/10207/4284/4609/79847/10579/8608/10099/23635/23082/6001/8501/79691/9781/5163/643/3570/54865/5783/10559/155368/10653/3575/9022/131616/1107/54971/57674/10276/10331/4869/2131/254887/84937/200424/151525/51466/23607/4050/7124/4282/5175",71
