"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_DN","GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_DN","GSE20151_CTRL_VS_FUSOBACT_NUCLEATUM_NEUTROPHIL_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"7145/2717/11151/896/3925/6385/6451/51520/10541/7385/4886/2898/1649/29803",14
"GSE20366_EX_VIVO_VS_DEC205_CONVERSION_UP","GSE20366_EX_VIVO_VS_DEC205_CONVERSION_UP","GSE20366_EX_VIVO_VS_DEC205_CONVERSION_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"6515/3161/196/81562/4751/6385/5025/10592/81544/29127/89797/150468/1960/9824",14
"GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN","GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN","GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"6558/7852/8553/5045/6004/23218/10653/596/1435/8349/128178/4122/2664/7124",14
"GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP","GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP","GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"3383/4616/3055/1026/5819/5025/5292/5045/481/10018/6609/8519/3916/7124",14
"GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_UP","GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_UP","GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"994/80303/1718/1026/6279/23218/8682/6280/6522/2203/1717/1960/23654/6892",14
"GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP","GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP","GSE22886_IGG_IGA_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"8938/10486/8942/7852/7913/2317/283537/5979/8204/5101/6228/7405/780/56101",14
"GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_DN","GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_DN","GSE22886_NAIVE_CD8_TCELL_VS_MEMORY_TCELL_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"196/2625/8821/7913/3178/9445/79075/7009/10161/4240/351/57326/476/1508",14
"GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_UP","GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_UP","GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"58473/23224/11320/3655/994/51599/2625/8821/3337/55450/6609/4054/64219/4603",14
"GSE22886_TCELL_VS_BCELL_NAIVE_UP","GSE22886_TCELL_VS_BCELL_NAIVE_UP","GSE22886_TCELL_VS_BCELL_NAIVE_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"10460/3655/2625/8821/6164/58986/3337/861/23400/4061/57326/476/6609/8519",14
"GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN","GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN","GSE23321_CD8_STEM_CELL_MEMORY_VS_EFFECTOR_MEMORY_CD8_TCELL_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"9319/9780/3614/9528/967/6386/26509/3832/5045/890/4041/10653/6241/754",14
"GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_DN","GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_DN","GSE23505_UNTREATED_VS_4DAY_IL6_IL1_IL23_TREATED_CD4_TCELL_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"489/55686/57580/948/4008/283537/10161/2588/4061/285368/55806/596/286827/1903",14
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_DN","GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_DN","GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"3459/22974/24137/994/896/23397/81930/7852/8553/890/10205/596/128178/64218",14
"GSE25087_FETAL_VS_ADULT_TCONV_UP","GSE25087_FETAL_VS_ADULT_TCONV_UP","GSE25087_FETAL_VS_ADULT_TCONV_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"9319/634/5932/1058/3709/6533/1514/57082/481/2746/10018/1508/6241/23705",14
"GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP","GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP","GSE25123_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_DAY10_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"2519/10269/24137/10175/4605/3646/7468/5768/7153/201266/824/2706/4311/57717",14
"GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP","GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP","GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"4084/57214/171177/25797/6533/7057/6279/8878/2706/162394/51363/3303/4082/6648",14
"GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP","GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP","GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"1591/10644/7164/64207/871/10205/161835/90993/127281/6692/4597/26960/285489/9824",14
"GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_DN","GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_DN","GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"26999/11320/489/5641/6513/3925/55686/4602/2317/27090/351/10653/3921/29803",14
"GSE30083_SP2_VS_SP3_THYMOCYTE_UP","GSE30083_SP2_VS_SP3_THYMOCYTE_UP","GSE30083_SP2_VS_SP3_THYMOCYTE_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"7035/51150/55624/54498/10486/5618/8942/8503/5270/6004/123036/754/9516/84188",14
"GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP","GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP","GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"3074/26999/4084/284403/2734/55577/5270/10592/2040/11094/6609/162394/699/23654",14
"GSE34179_THPOK_KO_VS_WT_VA14I_NKTCELL_DN","GSE34179_THPOK_KO_VS_WT_VA14I_NKTCELL_DN","GSE34179_THPOK_KO_VS_WT_VA14I_NKTCELL_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"4616/80303/8942/55686/1854/151648/7153/8553/5570/6241/1960/169200/126075/4082",14
"GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_UP","GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_UP","GSE35435_RESTING_VS_IL4_TREATED_MACROPHAGE_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"26999/79960/1789/2625/51421/2335/8503/1026/58986/283537/51097/2040/1960/6222",14
"GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP","GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP","GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"6720/38/57192/427/10635/9528/8503/2181/53/2799/11322/51097/57326/4758",14
"GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_DN","GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_DN","GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"6515/57192/4616/57617/23130/29066/967/5163/347734/673/127281/476/1649/6648",14
"GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN","GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN","GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"6482/3074/113878/5932/374882/8992/9528/3337/10653/81876/8349/7405/2664/4758",14
"GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN","GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN","GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"6482/55034/3383/3655/10135/5565/5025/26353/5099/5101/1435/8519/6256/5167",14
"GSE3982_MAST_CELL_VS_NKCELL_DN","GSE3982_MAST_CELL_VS_NKCELL_DN","GSE3982_MAST_CELL_VS_NKCELL_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"23224/57214/3614/26033/896/10103/2588/7739/2040/824/2898/7351/8519/51466",14
"GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_DN","GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_DN","GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"57136/10486/9700/5270/55215/8573/7739/4061/10653/22883/1717/7351/613/4082",14
"GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_UP","GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_UP","GSE43863_DAY6_EFF_VS_DAY150_MEM_TFH_CD4_TCELL_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"26999/10135/196/79075/10769/9114/8682/1960/9516/7259/2664/1903/283131/4082",14
"GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP","GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP","GSE5589_WT_VS_IL6_KO_LPS_AND_IL6_STIM_MACROPHAGE_45MIN_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"7035/1591/3074/116254/489/80381/22943/10486/64207/5420/351/10769/6755/9060",14
"GSE5679_RARA_AGONIST_AM580_VS_AM580_AND_ROSIGLITAZONE_TREATED_DC_UP","GSE5679_RARA_AGONIST_AM580_VS_AM580_AND_ROSIGLITAZONE_TREATED_DC_UP","GSE5679_RARA_AGONIST_AM580_VS_AM580_AND_ROSIGLITAZONE_TREATED_DC_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"2519/22978/975/11130/122953/51097/144110/3087/127281/1508/83986/1501/1717/23466",14
"GSE5960_TH1_VS_ANERGIC_TH1_UP","GSE5960_TH1_VS_ANERGIC_TH1_UP","GSE5960_TH1_VS_ANERGIC_TH1_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"489/3614/6230/5983/9924/3178/4609/396/6202/6609/3921/6383/9045/6136",14
"GSE6875_WT_VS_FOXP3_KO_TREG_DN","GSE6875_WT_VS_FOXP3_KO_TREG_DN","GSE6875_WT_VS_FOXP3_KO_TREG_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"332/5641/3055/26033/975/10606/7153/26509/64946/824/10653/55872/699/9212",14
"GSE7460_CTRL_VS_TGFB_TREATED_ACT_TCONV_UP","GSE7460_CTRL_VS_TGFB_TREATED_ACT_TCONV_UP","GSE7460_CTRL_VS_TGFB_TREATED_ACT_TCONV_UP","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"259266/55771/3614/152503/1058/1718/3178/1062/283537/351/1717/4673/64218/5167",14
"GSE7831_1H_VS_4H_CPG_STIM_PDC_DN","GSE7831_1H_VS_4H_CPG_STIM_PDC_DN","GSE7831_1H_VS_4H_CPG_STIM_PDC_DN","14/696","199/21355",0.00582554359726886,0.0272690636606962,0.0181937298012541,"1789/5641/994/25906/3925/81930/11113/2317/57082/10525/162394/128239/55010/6170",14
"GSE3565_DUSP1_VS_WT_SPLENOCYTES_DN","GSE3565_DUSP1_VS_WT_SPLENOCYTES_DN","GSE3565_DUSP1_VS_WT_SPLENOCYTES_DN","13/696","179/21355",0.00595717030454596,0.0272690636606962,0.0181937298012541,"118/6175/2091/8821/10051/6146/4602/25902/4609/5163/51246/2150/51466",13
"GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_DN","GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_DN","GSE37301_PRO_BCELL_VS_RAG2_KO_NK_CELL_DN","13/696","179/21355",0.00595717030454596,0.0272690636606962,0.0181937298012541,"7431/6558/7046/975/10051/4907/56950/4288/824/983/22883/169200/1435",13
"GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN","GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN","GSE10240_CTRL_VS_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"54443/3459/6720/55632/57820/2274/533/7913/54795/6202/26229/29127/55450/6170",14
"GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN","GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN","GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"55635/4616/2717/152503/533/55157/51614/2040/29127/221150/27333/22928/64218/283131",14
"GSE10325_BCELL_VS_LUPUS_BCELL_DN","GSE10325_BCELL_VS_LUPUS_BCELL_DN","GSE10325_BCELL_VS_LUPUS_BCELL_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"3161/2734/30844/10135/857/642/9787/55143/3832/55165/10018/80145/8519/4758",14
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN","GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN","GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"3074/54820/22974/10321/533/151648/6451/5565/2588/4288/6768/150468/9516/5167",14
"GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP","GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP","GSE11961_PLASMA_CELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_UP","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"11320/4171/30844/26033/80303/25797/8942/51659/85004/8991/84289/10761/6241/50861",14
"GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_UP","GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_UP","GSE11961_PLASMA_CELL_DAY7_VS_MEMORY_BCELL_DAY40_UP","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"3732/7466/1303/10112/3925/4602/6451/6386/10733/56950/5163/6755/57650/51466",14
"GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_DN","GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_DN","GSE12003_MIR223_KO_VS_WT_BM_PROGENITOR_4D_CULTURE_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"84649/27092/11064/81930/85004/53/9123/10609/11004/150696/6383/10761/6256/4082",14
"GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_DN","GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_DN","GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_IFNAR_KO_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"4084/9319/3383/4792/975/8553/55165/122953/56950/2768/22883/169200/6256/9516",14
"GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP","GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP","GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"6319/5932/5420/54478/5819/5025/1545/11094/6280/7039/171546/6383/23705/9060",14
"GSE14350_IL2RB_KO_VS_WT_TEFF_DN","GSE14350_IL2RB_KO_VS_WT_TEFF_DN","GSE14350_IL2RB_KO_VS_WT_TEFF_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"4171/55632/51566/3614/4245/10541/79075/2588/1382/79682/6133/596/9537/414149",14
"GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN","GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN","GSE1460_DP_THYMOCYTE_VS_THYMIC_STROMAL_CELL_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"54480/7078/427/3614/54682/57415/55450/6157/22845/2517/51363/6256/55319/6222",14
"GSE1460_DP_VS_CD4_THYMOCYTE_DN","GSE1460_DP_VS_CD4_THYMOCYTE_DN","GSE1460_DP_VS_CD4_THYMOCYTE_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"427/2887/196/6387/1514/408/351/1508/6124/2517/51363/6228/51466/6136",14
"GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_2H_DN","GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_2H_DN","GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_2H_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"8938/11320/10644/8555/7164/55603/9928/57486/10609/56950/26229/23218/29127/64218",14
"GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_DN","GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_DN","GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"10644/896/9173/4502/283120/5025/27090/5292/5045/1382/23400/9232/4319/627",14
"GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP","GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP","GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"118/6790/196/896/9173/4502/5025/5045/1382/6609/4319/64219/23466/6136",14
"GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP","GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP","GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_UP","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"5476/537/26090/3055/55603/80303/7913/84824/55654/79180/2746/59344/51363/51466",14
"GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP","GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP","GSE16385_MONOCYTE_VS_12H_IFNG_TNF_TREATED_MACROPHAGE_UP","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"1591/51150/3732/57136/54868/5768/5914/351/5163/4061/9401/1960/5101/51466",14
"GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_DN","GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_DN","GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"6515/84649/3732/57617/975/4502/1968/5914/10956/3148/56905/666/55666/11194",14
"GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_MEMORY_CD8_TCELL_DN","GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_MEMORY_CD8_TCELL_DN","GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_MEMORY_CD8_TCELL_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"3655/11151/64747/84263/81533/58986/10956/9445/79932/10018/90993/51246/10653/26233",14
"GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_DN","GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_DN","GSE17186_BLOOD_VS_CORD_BLOOD_CD21LOW_TRANSITIONAL_BCELL_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"332/51599/6451/5565/23164/55143/396/351/4288/161835/196463/347734/11282/6692",14
"GSE17186_MEMORY_VS_NAIVE_BCELL_DN","GSE17186_MEMORY_VS_NAIVE_BCELL_DN","GSE17186_MEMORY_VS_NAIVE_BCELL_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"6790/4605/7046/30818/9700/9445/10592/57182/29028/6692/144501/27333/100128927/128239",14
"GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_DN","GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_DN","GSE17186_NAIVE_VS_CD21HIGH_TRANSITIONAL_BCELL_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"2519/6790/26090/51599/196/7272/51520/23787/9585/122953/2040/29028/6692/128239",14
"GSE17580_TREG_VS_TEFF_S_MANSONI_INF_DN","GSE17580_TREG_VS_TEFF_S_MANSONI_INF_DN","GSE17580_TREG_VS_TEFF_S_MANSONI_INF_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"23224/5476/10644/25797/7456/3178/481/5163/171546/596/7259/64218/3887/283131",14
"GSE17721_0.5H_VS_12H_CPG_BMDC_UP","GSE17721_0.5H_VS_12H_CPG_BMDC_UP","GSE17721_0.5H_VS_12H_CPG_BMDC_UP","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"10269/3655/11151/23659/1058/2335/408/8991/56950/9401/171546/6241/1717/2517",14
"GSE17721_0.5H_VS_24H_CPG_BMDC_DN","GSE17721_0.5H_VS_24H_CPG_BMDC_DN","GSE17721_0.5H_VS_24H_CPG_BMDC_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"84649/9319/10644/3732/113878/4616/857/5054/8714/4015/3996/1545/375790/3304",14
"GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_DN","GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_DN","GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"7035/84649/3161/2734/8714/23397/79143/81533/9445/1545/29948/5211/387914/10134",14
"GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_UP","GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_UP","GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_UP","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"11313/7431/5935/2887/7046/25797/57486/56950/824/1508/1435/51466/2878/348262",14
"GSE17721_CPG_VS_GARDIQUIMOD_16H_BMDC_UP","GSE17721_CPG_VS_GARDIQUIMOD_16H_BMDC_UP","GSE17721_CPG_VS_GARDIQUIMOD_16H_BMDC_UP","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"94005/23659/5819/9445/26509/6202/8416/10018/11282/6280/89797/983/1649/1435",14
"GSE17721_CTRL_VS_CPG_2H_BMDC_DN","GSE17721_CTRL_VS_CPG_2H_BMDC_DN","GSE17721_CTRL_VS_CPG_2H_BMDC_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"6482/3993/5054/5819/201266/10733/10018/8878/93185/10395/4312/6170/283131/6648",14
"GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDC_DN","GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDC_DN","GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDC_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"64063/6482/3161/54498/57214/7466/6146/991/1952/2768/4054/754/9045/6170",14
"GSE17721_CTRL_VS_PAM3CSK4_4H_BMDC_UP","GSE17721_CTRL_VS_PAM3CSK4_4H_BMDC_UP","GSE17721_CTRL_VS_PAM3CSK4_4H_BMDC_UP","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"54443/11151/23659/900/3925/23397/7852/9445/408/6189/29127/4176/699/23654",14
"GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_UP","GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_UP","GSE17721_CTRL_VS_PAM3CSK4_6H_BMDC_UP","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"55034/6790/54498/7046/900/55577/51614/3337/55250/9445/8991/55262/9133/5167",14
"GSE17721_CTRL_VS_POLYIC_2H_BMDC_DN","GSE17721_CTRL_VS_POLYIC_2H_BMDC_DN","GSE17721_CTRL_VS_POLYIC_2H_BMDC_DN","14/696","200/21355",0.00608251913473879,0.0272690636606962,0.0181937298012541,"7175/116254/2222/3383/29066/1026/27090/10733/51097/150696/9133/1960/1435/4059",14
