"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ARFGEF1",10170.431616319,1.42371063362277,0.030656298586877,46.4410479819704,0,0
"ARHGAP29",1440.68827362742,4.82824979404298,0.0858038132126899,56.2708067772553,0,0
"ARHGEF1",12819.8852369845,1.53763670738551,0.0330289776118109,46.5541720805692,0,0
"ARHGEF11",3486.92996605645,4.74270926777528,0.0576851211709404,82.2172021398903,0,0
"ARHGEF12",2407.02874364998,8.87684937361356,0.212522835534355,41.7689202729397,0,0
"ARID4B",5627.06427840518,1.40149442087899,0.0353611330520969,39.6337532175284,0,0
"ARL10",928.935204060866,4.93537029441969,0.10762627918983,45.8565541015754,0,0
"ARL11",2132.77151490891,2.46231311154486,0.054148230941446,45.4735652251967,0,0
"ARL4C",6957.70854317592,9.2793592495496,0.144684389396003,64.1351792566361,0,0
"ASAP2",3258.7458851602,2.35181784703725,0.0498859860224957,47.1438581163199,0,0
"ATF5",25620.8020172488,-2.68721277814364,0.0346466000798864,-77.5606487201517,0,0
"ATP2A3",17151.7177099435,-1.40618612955692,0.0344547783641057,-40.8125141510664,0,0
"ATP2B4",4310.54780139462,2.47866451552402,0.0405177623217237,61.1747632024356,0,0
"AUTS2",12288.3243768753,2.72867947349345,0.0328645642707288,83.0280131212261,0,0
"B4GALT1",24082.5822878202,-3.20108867890447,0.0296261574638151,-108.049404746945,0,0
"BAG3",734.327458300263,5.23063515015701,0.127575563135243,41.0002905071406,0,0
"BAZ2B",2366.48689573029,2.68569892674154,0.050517756466711,53.1634639893658,0,0
"BCAS4",1933.03298837844,2.23170075525197,0.0578722936614768,38.5625074462449,0,0
"BCL11B",1321.97141770491,4.13126053695867,0.0765963089272734,53.9355041361225,0,0
"BCL2L11",10174.8854320779,1.75972804813834,0.0302531488811124,58.1667731532228,0,0
"BDH1",3340.76752490569,-2.21550203908625,0.046478698884943,-47.667040864691,0,0
"BEND4",3881.78104851224,-1.65546067333042,0.0434891640014803,-38.0660495859169,0,0
"BIN1",3425.30484790523,5.71334767248925,0.0716862651125327,79.6993352006897,0,0
"BLK",13038.086001528,1.92285330902275,0.0317467942280066,60.5684244907611,0,0
"BLNK",4784.50248975251,1.59221902587743,0.0410579922161289,38.7797585789388,0,0
"BMI1",7998.70867945657,1.97829004903483,0.0315207500264405,62.7615157436097,0,0
"BMP2K",9018.09524534487,2.387256353874,0.0361590992635441,66.0209021379259,0,0
"BRD3",4690.70274273164,1.69386867733908,0.0373178171331315,45.3903472246566,0,0
"BTBD3",21838.5848282137,3.63695757982595,0.0281064376696516,129.399450139247,0,0
"BTG2",16108.5191349842,2.92063339186965,0.036517930775025,79.9780636494087,0,0
"BTK",6812.75787197784,-3.71620920845491,0.0487546448699116,-76.2226700321701,0,0
"BTNL9",4930.85362482833,3.02076081827066,0.0417907113793563,72.2830676618453,0,0
"C4orf32",7344.28203191662,2.10211964378928,0.0389428147802616,53.9796533879402,0,0
"CACHD1",3350.84989773314,1.96798711198471,0.0441740408637811,44.5507604353735,0,0
"CALD1",10187.1438350556,4.48223452588174,0.0433784867356962,103.328512891468,0,0
"CAMK2D",5605.80372511871,8.84755194497024,0.139111560438951,63.6004075941123,0,0
"CAMSAP2",3588.9961181253,2.70927053475492,0.0424363112043654,63.8432148757599,0,0
"CAP2",1140.76517699707,4.68427702760445,0.0908385180291632,51.5670789136013,0,0
"CAPN1",11230.3633526051,1.46846612995383,0.0372881055371375,39.3816234104813,0,0
"CARD9",1030.68810313982,3.02712592329452,0.0742323077547638,40.7790895211695,0,0
"CASC15",1032.99197608799,6.28275377827039,0.143049591569231,43.9201098678407,0,0
"CBX1",5734.54264141649,8.84262484150603,0.137933287409936,64.1079829789446,0,0
"CCDC109B",1435.79961401754,-2.9145383016651,0.0757061915853313,-38.4980176737594,0,0
"CCDC69",11173.3205788904,1.86235841096792,0.0318281820146207,58.5128742229896,0,0
"CCDC88B",1564.93346427799,3.05102173906364,0.0643621168529954,47.4039992505567,0,0
"CCNG2",2503.21295334218,2.32683174642803,0.0496093103014993,46.9031262939712,0,0
"CD164",15817.894366889,-1.75778670967964,0.0312827817709942,-56.1902302214529,0,0
"CD200",700.904305594473,3.89867954469503,0.0992897981614492,39.2656608925282,0,0
"CD53",16724.6749493445,1.27960362941507,0.0273729566398443,46.7470009269101,0,0
"CD59",2940.35641557876,2.66751121617506,0.0469053538893625,56.8700797454172,0,0
"CD82",1587.82706689139,-3.17155774920761,0.0736396214418304,-43.0686319010058,0,0
"CD84",1522.08777091641,-3.12685304039118,0.0764404642887428,-40.9057306164435,0,0
"CD9",21634.1946702406,-1.54488397104345,0.0296314870117978,-52.1365657561617,0,0
"CD96",9489.82105867522,7.02992665448162,0.0631119769174408,111.388154797904,0,0
"CDK20",1633.54853174763,-4.49460833293475,0.0998188274558329,-45.0276610885205,0,0
"CDK6",29768.0136728067,-2.51483495182953,0.0328431542795332,-76.5710543641872,0,0
"CDYL2",1594.71578766471,5.81115570789544,0.104525070101905,55.5958078021853,0,0
"CELF2",15238.1568862936,2.32493972029378,0.0311480067342971,74.6416854255328,0,0
"CERK",12400.512830672,2.43174967104968,0.0312818986352293,77.7366393071509,0,0
"CHCHD7",5660.862779262,-2.41642710638467,0.0443045937499128,-54.5412315486906,0,0
"CHD3",25813.6099260744,1.19276291551989,0.0294490475084895,40.5025974159619,0,0
"CHFR",4201.42149678659,2.340361287844,0.0426837099218368,54.8303156433617,0,0
"CHRNB4",1109.06304706177,4.50582275655695,0.0905986234490122,49.7338986512612,0,0
"CHST2",7797.36860036575,-7.80065164002786,0.198970221483515,-39.2051211576612,0,0
"CLK1",7696.84249659994,1.26048351279434,0.0322589154192477,39.0739582038848,0,0
"CMTM3",2746.24566312776,8.7435717089039,0.190716149629792,45.8459953489858,0,0
"CNN2",2387.91702611701,2.49064592877536,0.0487812503116359,51.0574434411588,0,0
"CNN3",2153.53319945841,8.1911691644573,0.179143871228166,45.7239709530707,0,0
"CNPY3",7933.43826079144,-1.52703070017117,0.0369556955897048,-41.3205779462199,0,0
"CNTNAP1",792.527226713602,4.26649062402423,0.10445637217553,40.8447137801681,0,0
"COL27A1",10969.9325690687,2.31360924518506,0.0396379116055044,58.3685959091693,0,0
"COL5A1",3804.58579467973,-1.96668410817968,0.0497236491396632,-39.5522883418247,0,0
"COL9A3",6746.6877977004,-7.69266509653364,0.131620490498901,-58.4458017697319,0,0
"COMMD5",846.119257083527,3.3597644444233,0.0853602612240393,39.3598191505666,0,0
"CORO1C",9510.0197744662,1.38641688989278,0.0311574876631272,44.4970693684496,0,0
"CORO6",2968.54653239215,2.44631977006218,0.0452426214380818,54.0711323151372,0,0
"COX19",4485.04198245083,1.45796906560801,0.0377645293520341,38.606837967371,0,0
"CPNE2",7819.72620687455,1.37168774208952,0.0338595861690571,40.5110604494939,0,0
"CPNE3",4955.64023383251,1.40411965155879,0.0363272770943206,38.6519377137217,0,0
"CPNE7",13334.2576681294,1.76389660261491,0.035672731869833,49.4466364126872,0,0
"CREB5",3381.11995496684,4.97283052610616,0.0623314792282724,79.7804028987424,0,0
"CREG1",3460.97712532746,-3.07932312044251,0.0535067813191313,-57.550146813662,0,0
"CRIM1",5988.10055538614,-3.57299548272647,0.0461879781396046,-77.3576940719721,0,0
"CRMP1",5448.1749163492,6.79918521855438,0.0759960911719503,89.4675648931785,0,0
"CSF2RB",4503.44355873048,-2.34230987220657,0.0445190465770715,-52.6136575757875,0,0
"CTB-133G6.1",1704.6250680178,2.45591367198701,0.0563823226730965,43.5582210088496,0,0
"CTC-340A15.2",1340.42279596911,-3.4031400543531,0.083191236220629,-40.9074345923618,0,0
"CTD-2368P22.1",4159.8352568052,4.05858766890303,0.0565820884009081,71.729195291383,0,0
"CTNNA1",11377.1066916364,2.08084997121851,0.0317730452543297,65.4910460914965,0,0
"CTNNB1",22729.2285864919,1.46534051084906,0.0259497081077677,56.4684775937974,0,0
"CTNND1",5565.47748072708,2.45295833893983,0.0394414392944857,62.1924144457571,0,0
"CTTN",1536.3911855232,6.14365125580039,0.114291774773052,53.7540979479914,0,0
"CUEDC1",2039.66163053421,-2.27499359860523,0.0600962854608218,-37.8558105739888,0,0
"CWF19L1",2146.99648471436,-2.46797940423605,0.058414486302784,-42.2494411992873,0,0
"CXCR4",15634.470716109,-1.27055367277608,0.032178315912011,-39.4847783908363,0,0
"CYFIP1",6969.50668784597,1.49149700533709,0.0330724317779464,45.097893476695,0,0
"CYTH3",6118.65505043982,1.96731663859868,0.035630741997263,55.214023854732,0,0
"DAB2IP",2367.44593389942,2.64443199872304,0.0511606452305338,51.6887929541745,0,0
"DARS2",4421.02528364333,1.64166538508115,0.0378206536656234,43.4065841271623,0,0
"DCAF16",5885.16583428408,-2.04621168001938,0.0376115680096153,-54.4037855453479,0,0
"DDR1",3319.30802012498,-3.30629502295176,0.055813312707979,-59.2384659239031,0,0
"DECR1",5368.74930962175,2.63811952625623,0.0366515764657944,71.9783371042252,0,0
"DECR2",3015.15362649901,-1.91688776368183,0.0506790519369637,-37.8240651791616,0,0
"DENND3",7531.31274450952,1.50264636216975,0.0347657732058408,43.2220032407421,0,0
"DENND4C",2315.94129574791,2.82094914647884,0.0528253390056982,53.4014395283776,0,0
"DERL3",1976.4969044118,-2.40154917230443,0.0601210345672043,-39.9452402905665,0,0
"DFNA5",9675.0913017844,7.93297528192808,0.0815068173492355,97.3289786047877,0,0
"DIAPH1",19267.0616260144,1.11094993887484,0.0269412131188779,41.2360770085884,0,0
"DISC1",1475.0089219849,3.17404364644835,0.0645478012660306,49.1735362660409,0,0
"DLGAP4",3503.00799293748,2.03187612322643,0.0418047584138304,48.6039436734125,0,0
"DMD",18664.0960939334,13.1715082457231,0.332090698670095,39.6623822903512,0,0
"DNM1",1543.85396478846,-3.61137708369625,0.0832117569693905,-43.399841743814,0,0
"DNTT",66289.1882191198,1.15118508423623,0.0267356107303278,43.058118097537,0,0
"DOCK10",13196.1163739143,2.13897612158032,0.0321129923338962,66.6078109240093,0,0
"DOCK11",3900.88780331029,1.71394187942943,0.0397507983341008,43.1171687427245,0,0
"DOCK7",4365.4675097507,1.61536670412622,0.0392786663275072,41.1258032708448,0,0
"DOK3",30543.4717710349,-1.75250696897936,0.0321556565261538,-54.5007366761104,0,0
"DOK4",1942.74101161399,4.04934327446295,0.0685517684134744,59.0698587093929,0,0
"DPEP1",4887.33366965209,3.73229580789429,0.048425429443783,77.0730554331398,0,0
"DRAXIN",3384.86107593432,5.61442660758389,0.0693364336582172,80.9736860026477,0,0
"DSTN",8346.83697746808,2.70858907419237,0.0345649604887058,78.3622789060444,0,0
"DTX1",6039.59718351429,-1.95173937101801,0.0459776086073959,-42.4497800153976,0,0
"DUSP4",1607.91348105664,4.46331955898339,0.0762094406790681,58.5664914899355,0,0
"DYNLL2",12680.8735830324,-1.23617215693496,0.0303598415934175,-40.7173454160241,0,0
"E2F1",12835.2530246785,-1.53317576321422,0.0392321658639498,-39.0795595769808,0,0
"E2F2",20885.3845098224,-2.58825169221064,0.0306678584708925,-84.3962317964655,0,0
"E2F5",3435.61904851783,2.64618298793192,0.0443379991122385,59.6820569469834,0,0
"EBF3",1207.18190823705,3.37433133629047,0.0706085652278167,47.7892636028401,0,0
"ECM1",2541.91035092089,3.89360755776072,0.0569365308204532,68.3850508918261,0,0
"EDEM1",32065.4062330394,1.54334713301937,0.0255995131870183,60.2881438308763,0,0
"EFEMP1",2194.26826769307,3.64257650272375,0.058045199983684,62.7541382189681,0,0
"EFNB2",7485.85445219259,3.12796095318904,0.0359863638119192,86.9207283496927,0,0
"EIF3E",48118.8282870958,1.34686853866583,0.0268799302855248,50.1068464225569,0,0
"EIF3H",24610.7859783797,1.18549316156999,0.0280294113684656,42.2946149666105,0,0
"EIF4G3",10412.0721407684,1.22834557368273,0.0294641181631429,41.6895413900182,0,0
"ELF1",16851.2723605168,1.20626008856475,0.0271926698815634,44.3597518676382,0,0
"ELFN2",3620.86668937449,-3.54787445315355,0.0580038041912446,-61.1662373291212,0,0
"ELK3",3744.02821472461,-1.84316011191392,0.0426033355907507,-43.2632817678736,0,0
"ELOVL5",14469.315345651,1.28843523332344,0.0300891197209062,42.8206356741045,0,0
"EMILIN2",1168.32650151254,-4.22243420594026,0.108812613226233,-38.8046392853499,0,0
"ENAH",8028.52164359216,1.74658218046435,0.0333226243921479,52.4143044650442,0,0
"ENG",6485.45496741981,2.18395459536857,0.0376181293401677,58.0559063854511,0,0
"ENGASE",3576.41958611545,2.22098838983528,0.0424494783479608,52.3207463618211,0,0
"ESAM",2244.64767443712,-4.24822518717453,0.0821210263551248,-51.7312724368966,0,0
"ESYT2",10311.0288442813,1.38418697109677,0.0303606478864656,45.5914833001248,0,0
"ETS1",7001.01655955809,1.69257381765559,0.0345210632064783,49.030176374694,0,0
"ETS2",19495.8014950237,1.19884548923803,0.0272252869538994,44.0342645889475,0,0
"ETV5",13071.073802524,2.67113017476099,0.0307120654898354,86.9733159316504,0,0
"EXTL3",6613.04211371784,2.10756098589318,0.0361411014000326,58.3147968448819,0,0
"EYA4",2026.01063713503,5.13853173480957,0.0793400220984582,64.7659478646582,0,0
"F2R",7744.84407736857,7.28703303739987,0.0738472940032693,98.6770488445693,0,0
"F2RL3",4170.97683050349,-1.85789349756217,0.0494044470224473,-37.6057948127224,0,0
"FADS3",12189.9293839159,-3.97336453900058,0.043214847480241,-91.9444304603253,0,0
"FAM129B",824.433135638262,3.75949251998029,0.0911179180572832,41.2596402566705,0,0
"FAM129C",21647.6546938227,-2.48553611161163,0.0335890006056453,-73.9985134060193,0,0
"FAM168A",8226.40523433354,1.43000050740639,0.0349600779232695,40.903813502503,0,0
"FAM171A1",5211.58458408162,2.23613493687968,0.0376086494342995,59.4579962459459,0,0
"FAM20C",2069.28972309825,5.24614769123976,0.0791917700763292,66.2461223708378,0,0
"FAM219B",2096.82677446107,-3.80767951268279,0.0772236744276313,-49.3071527728337,0,0
"FAM43A",2656.16126865156,2.77992772995098,0.0516170039504108,53.8568207604939,0,0
"FAM49A",1241.95103071334,6.7453598796557,0.149955445891227,44.9824268773043,0,0
"FAM65B",1988.5632907579,3.01312225652323,0.0549037256928767,54.8801054663976,0,0
"FAM78A",1464.49377306883,5.05240665716515,0.0889814716530117,56.7804348849983,0,0
"FARP1",6732.6516709274,7.30106469686324,0.0795565664870296,91.7719934287707,0,0
"FAT1",15877.3222329042,3.97686995092535,0.0922900522651931,43.0909925101995,0,0
"FBLN1",940.568852931164,5.57449862255731,0.123958704777615,44.9706104348065,0,0
"FBXO11",5483.3472336152,1.46783320380901,0.0360205305191734,40.7499051971957,0,0
"FBXO21",2012.22446960009,2.42693805770616,0.051499057789373,47.12587301368,0,0
"FBXW7",41606.5705589107,4.8976799032447,0.0286988868548075,170.65748675281,0,0
"FCMR",1825.03534810457,5.88311684155577,0.0975323015349514,60.3196761377308,0,0
"FES",1220.01282746055,6.88846399927337,0.158097357963228,43.571025398638,0,0
"FGD2",2805.81773884884,6.18234223001334,0.0864939088593808,71.4771977766019,0,0
"FGF9",1164.87765855446,2.4867504351052,0.0650797596786099,38.2108115854419,0,0
"FGFR1",9854.07509668788,2.09031839210998,0.032047752409108,65.2251167391043,0,0
"FHL1",3912.03005406256,2.43429331848869,0.0407172537881764,59.7853021019694,0,0
"FKBP5",45885.6641835802,2.97555302310153,0.0278321054818386,106.910812947414,0,0
"FLI1",18693.0289021263,1.73924471717491,0.0292748504901785,59.4108829952321,0,0
"FLT1",5197.7134716934,2.90355221454284,0.0387815445901542,74.869431974094,0,0
"FLT3",2220.64310959199,3.99796330448371,0.0601581162773229,66.4575879679061,0,0
"FMNL2",8383.87053690996,1.64156498508131,0.0351045434157465,46.7621802010098,0,0
"FOSL2",11641.4190313281,4.00840273603886,0.0371327682110403,107.947856547013,0,0
"FOXO1",5107.66294647501,-1.80532050096942,0.0409236736345037,-44.1143314037015,0,0
"FSCN1",1252.73985888632,7.30022958382158,0.177597427452335,41.1054917210491,0,0
"FURIN",2187.96370573649,2.11804860698573,0.0544240978229272,38.9174775827603,0,0
"GAB1",12585.1617138311,2.13585146653625,0.0326647666872684,65.3870112401179,0,0
"GABPB1-AS1",6008.61740583926,2.17411154457411,0.0499442715482458,43.5307489162984,0,0
"GAL3ST4",2556.0002929198,2.33761147834894,0.0509696390326309,45.8628219213481,0,0
"GAS7",7197.0767013868,-3.03413146292174,0.0413091771206955,-73.4493319500588,0,0
"GBP4",5401.08299081075,-5.54126481255388,0.0772675676015437,-71.7152743972644,0,0
"GCSAM",5979.11194043753,3.06795386083132,0.037442769244455,81.9371516246935,0,0
"GFOD1",8187.04279728781,-2.84790059297617,0.0398467328260241,-71.4713701976638,0,0
"GJC1",5160.33101439604,1.34310773818579,0.0352664175392793,38.0846094358707,0,0
"GLCCI1",1986.20379176464,2.17140086587638,0.0526717377531792,41.2251609402297,0,0
"GLDC",7591.61450542019,3.77364438165036,0.0405820504203595,92.9880166862435,0,0
"GLUL",35881.4095158651,1.47058885382832,0.026991321328195,54.483766687337,0,0
"GMFG",9893.56941346223,1.29579505702931,0.0321134089207217,40.3505918735765,0,0
"GNA15",5720.30354792412,-2.67892461502225,0.0473279073394615,-56.6034875746258,0,0
"GNAS",66896.5922610971,0.966809577100155,0.0234154156901127,41.2894475116407,0,0
"GPC2",4491.99711994049,2.34580305551018,0.0445428866708445,52.6639207926688,0,0
"GPER1",3294.68697103983,-2.23835261686005,0.0519845085583208,-43.0580701623613,0,0
"GPT2",5281.69689695416,-1.75902364524783,0.0419086313634656,-41.9728248816373,0,0
"GRASP",3108.71352703279,4.86980116940105,0.060072556469665,81.0653225963534,0,0
"GREB1",3555.43364993713,3.06655202190737,0.0508738228609035,60.2776015140788,0,0
"GRID2IP",1779.58381985294,2.39841198378445,0.0557758103371245,43.0009348010864,0,0
"GRIK5",1055.80282671377,4.81951361226427,0.100522803157668,47.9444808627649,0,0
"GSN",9587.69879163811,5.03765925010069,0.0459849617414095,109.55014551125,0,0
"GSTK1",3418.0149708004,3.80073414987764,0.0549086167119386,69.2192660728833,0,0
"GSTP1",11214.1735704946,1.62715137010982,0.0410753020754746,39.6138625376383,0,0
"GZMA",9236.23275018456,7.49474511271233,0.0727860972050007,102.969459835214,0,0
"H3F3A",16530.0293405633,1.35861898616598,0.0342341654511663,39.686055385343,0,0
"HBEGF",5580.89103926575,-2.592893877222,0.045793091726834,-56.621944041018,0,0
"HCG22",1399.14742458723,8.03323618563789,0.210564406976679,38.150969107175,0,0
"HCP5",4049.91814213577,1.96275287141379,0.0406351051015384,48.301902173239,0,0
"HDAC4",2449.36783059475,2.07713156271128,0.0511847256855399,40.5810822445824,0,0
"HDAC7",12823.5324596493,1.27631304528224,0.0309921727267621,41.1817866573817,0,0
"HDAC9",4114.6972009605,1.81994797222941,0.0431773697886916,42.1505057194583,0,0
"HERC2P2",4039.74429481524,2.57977763248711,0.0456763431433702,56.4795133531077,0,0
"HIST1H1C",921.563367861243,3.48076614991069,0.0856913843617402,40.6197913108379,0,0
"HIST1H2AC",2044.23157395915,6.09110765260704,0.0978315259063183,62.2611943969858,0,0
"HIST1H2BD",742.651036781137,5.3881358948082,0.134777897125126,39.9778896224054,0,0
"HIST1H2BK",1788.19488270912,3.86477931635934,0.0752651340446037,51.3488664494903,0,0
"HIST2H2BE",869.746763163095,3.8318301788853,0.0886031795461866,43.2470956292022,0,0
"HIVEP2",5403.1909653423,-1.85692186086701,0.0410223625028691,-45.2660877524336,0,0
"HIVEP3",3697.96952097432,-3.37539279736819,0.0556905628131373,-60.6097806677569,0,0
"HK1",1892.59183684467,-3.40550243649527,0.0762238121268585,-44.6776714713183,0,0
"HMCES",5115.94146076114,1.95629713845188,0.0410637446186167,47.6404954448546,0,0
"HPS4",80191.2553628858,1.36649891049659,0.0271888531529462,50.25952741771,0,0
"HS6ST1",4028.39142273911,-2.01178775713217,0.0463691429321207,-43.3863476855116,0,0
"HSD17B12",4193.71516408153,1.71734482449912,0.0377399207333448,45.5047279148569,0,0
"HSPG2",2075.96083595554,2.97516973924608,0.0685607370036947,43.3946580691767,0,0
"ICAM1",1428.88449216475,-4.36782802393778,0.105486496475878,-41.4065133439764,0,0
"IER2",8115.52794722703,-2.15175090427382,0.0432157248406288,-49.7909247665996,0,0
"IFI16",9861.7139068401,1.53564643716994,0.0340088339411228,45.1543395997788,0,0
"IFNLR1",3215.86228670801,6.06634375539506,0.0796892110922795,76.12503213729,0,0
"IGFBP2",2233.48716715876,8.49509843177364,0.194409853668518,43.6968511187625,0,0
"IGFBP7",3554.15494554498,9.35400999721398,0.205837567128469,45.4436482499615,0,0
"IKZF3",1759.92303443001,3.5593100057195,0.0624822319717854,56.9651546271067,0,0
"IL12RB2",6032.17017391194,9.68029053803754,0.176868398721899,54.7316004893473,0,0
"IL6ST",11737.8758417691,4.46205096728225,0.0375260827443904,118.905322404035,0,0
"INO80C",2683.22046057127,-2.86571308098002,0.0564885597563312,-50.730857599159,0,0
"INSR",14884.9112510291,2.87215011139548,0.0365760259111958,78.525483287027,0,0
"IPCEF1",3374.89102483276,-5.31866752025636,0.08823970388179,-60.2752195018865,0,0
"IQGAP2",7756.49906308198,3.15789034593033,0.038208859198134,82.6481191064859,0,0
"IRS1",2425.82228924902,2.3841360437083,0.0493910362005251,48.2706221029424,0,0
"ISG20",2326.02960978463,4.02641948213906,0.0668278273918995,60.2506416754635,0,0
"ITGA5",8824.78688071283,1.865660369974,0.040211118015036,46.3966301378732,0,0
"ITGA8",13783.6550985866,12.2814010333455,0.284491984769227,43.1695854043406,0,0
"ITM2C",4354.08219352982,1.5124244926106,0.0387465449229342,39.0337898674262,0,0
"JCHAIN",1701.75461978722,4.83127579283033,0.079373224689409,60.8678280583324,0,0
"KALRN",766.473812556833,5.19751775700839,0.124748019298615,41.6641305106965,0,0
"KANK1",18413.2402150221,10.2080111920665,0.123312435378128,82.7816850811878,0,0
"KCNJ16",5628.78612997208,9.10175402984698,0.151071200153354,60.2481083132172,0,0
"KCTD17",5881.08997990127,-3.19315081904825,0.0467444610690347,-68.3107847651176,0,0
"KDM5B",12582.1102168298,1.72804084998959,0.0299575613674138,57.6829611995475,0,0
"KDM5D",5504.98143300159,11.0128724517538,0.290797730904527,37.8712461665303,0,0
"KIAA0226L",1472.23806412577,-5.04370590344888,0.120852676140324,-41.7343336079093,0,0
"KIAA0922",18398.4654152069,2.36423488391701,0.0306694448262746,77.0876322447011,0,0
"KIAA1462",1743.58628021409,6.3250427239697,0.114320560346089,55.3272543873258,0,0
"KLF12",5311.37746800526,1.79370635570339,0.035800788732098,50.1024256511756,0,0
"KLF9",1566.75973745775,3.54822625674484,0.066632422625659,53.2507466624586,0,0
"LAMC1",13179.5401148235,1.63503166213466,0.0290135625107028,56.3540468886409,0,0
"LAMP5",2217.54390372621,6.04345646955308,0.0927825143119703,65.1357264282865,0,0
"LAPTM4B",9881.03555363022,3.6297855522549,0.0352542582999593,102.960201895925,0,0
"LAPTM5",68888.6466706992,0.921124759338403,0.0232410121823887,39.633590486924,0,0
"LARGE1",2042.78276473768,2.5860760833134,0.0548715764803807,47.1296115255235,0,0
"LARS",16427.7281707973,1.32780925094962,0.0293688677643369,45.2114552595045,0,0
"LCP1",32524.2631261713,1.24181893372315,0.0277802669048152,44.7014759785446,0,0
"LCP2",2099.02821869374,2.59508816189658,0.0509555507464109,50.9284685158538,0,0
"LDLR",3755.25510873601,-1.81818925635424,0.0452493219669469,-40.1815801280375,0,0
"LDLRAP1",4354.32501204053,1.74729021665518,0.041710457851068,41.8909383084234,0,0
"LGALS1",822.205457017028,5.29175556477298,0.12242031769763,43.2261218096434,0,0
"LIG4",8056.8680244543,-2.24306535582296,0.0391298483137246,-57.3236404557239,0,0
"LINC01013",3298.13228127194,7.09461073231283,0.104245949366049,68.0564643082758,0,0
"LINC01163",1024.58387750717,4.16227361197981,0.0907461085410615,45.8672407985014,0,0
"LITAF",1821.79391532796,-2.52515884328644,0.0640821014694906,-39.4050567222529,0,0
"LONRF1",16089.0374987735,3.84024589892373,0.0310716212162713,123.593354598205,0,0
"LRMP",73347.3213049368,5.4074767339443,0.0271580832666964,199.111133169527,0,0
"LRP3",1259.06447686941,3.30525528763913,0.0702215221470884,47.0689780935797,0,0
"LRP5",4325.39452174821,9.57889690664176,0.202285218641339,47.3534199432812,0,0
"LRRC41",6595.54382057463,1.64945749751407,0.0364085725935138,45.3040968106485,0,0
"LY6E",3389.52912042707,1.87267970738468,0.0482348832214024,38.8241783190168,0,0
"LYAR",4478.6114682993,-2.04889873850599,0.0446752609216801,-45.8620430241673,0,0
"MAGI1",3028.899790049,5.23304132006335,0.067790067929136,77.1948086190692,0,0
"MAP1A",2899.47858456022,2.15148807258305,0.0542334263307882,39.6708859857091,0,0
"MAP1B",2991.787274083,3.42401684598248,0.0510738771300557,67.0404723194106,0,0
"MAP3K1",19378.9665357855,4.66485567204737,0.0318248969786601,146.578814541814,0,0
"MAP3K5",3548.33631823825,3.46930132224695,0.0471325350289215,73.6073567890655,0,0
"MAPK6",3789.21734108106,-1.63643970722959,0.0432305285909206,-37.8537982432461,0,0
"MCM2",21212.8010171627,-1.17383409516774,0.0293128358336431,-40.0450540449077,0,0
"MCM5",17275.8672274941,-1.43427204435644,0.0317315182973968,-45.2002337522597,0,0
"MCTP2",2134.39917691595,-4.05452738819792,0.0792720866434558,-51.1469744253621,0,0
"MED13L",11353.1704017946,1.42193063204478,0.0332626879134283,42.74851857269,0,0
"MED28",7963.67363257048,-1.40977820005823,0.0330893435200589,-42.605203067979,0,0
"MEF2C",34503.7913924496,2.0301579680813,0.0254542808725605,79.7570349068395,0,0
"MELTF",1206.19299725703,3.1133120479337,0.0725415114457775,42.9176617068532,0,0
"MERTK",808.998478571738,4.05605379218424,0.0948852230024412,42.7469490384176,0,0
"METTL7A",1354.19506671823,2.59335457633801,0.0629471239236976,41.1989367374686,0,0
"MIR142",7956.01970396956,-1.97970102901191,0.0369960346971436,-53.511168027009,0,0
"MLLT11",4310.40862667008,1.76284347152314,0.0383130313914037,46.0115894645356,0,0
"MLLT4",8808.2351385894,1.95584899472246,0.0351553024119439,55.634537624059,0,0
"MME",32496.7544440149,-5.83758440583283,0.0406406919756437,-143.638902834906,0,0
"MOK",1439.81362722326,2.67916258535638,0.0615622653164974,43.5195581511263,0,0
"MPP1",5124.98851646495,-1.89591976090646,0.0413044978711986,-45.9010485206376,0,0
"MPPED2",1900.1148936952,-2.62735063906491,0.0623456010356253,-42.1417164230015,0,0
"MRC2",1245.52629919647,2.89037658998721,0.0728696833609133,39.665008226694,0,0
"MRI1",1776.59219395027,-2.53604915936518,0.0646128752331205,-39.2499041439531,0,0
"MRPL33",2184.05247063852,2.1147368822442,0.0538153643531835,39.2961546885653,0,0
"MSH2",5469.21664322676,2.94689955310835,0.0373996384220321,78.7948674758399,0,0
"MSH6",34365.9058528153,2.31266169367846,0.02667584104154,86.6949870512856,0,0
"MSX1",1056.49687617612,2.59349492580368,0.0685027056709992,37.8597443765151,0,0
"MT1G",7292.62230084771,-2.72146243564138,0.0458447892031442,-59.3625247916884,0,0
"MTCL1",11112.3571186591,1.89040930655426,0.0392434559676917,48.1713258921588,0,0
"MTHFD2",24046.4916506271,-1.31540004205602,0.0267725033782039,-49.1325007405514,0,0
"MTMR2",2881.12641396187,1.76788229083526,0.0435113428119543,40.6303776575141,0,0
"MTOR",16526.8696786262,1.55277876495297,0.0307428137954007,50.5086741664902,0,0
"MTUS1",4531.53404646576,7.10503586987515,0.0899688028105546,78.9722175678615,0,0
"MXRA7",912.583499296711,4.79689832270262,0.104197110359726,46.036769216939,0,0
"MYB",18278.2976164381,1.07756728104484,0.0278470782291398,38.6958829999355,0,0
